dataset,chapter_number,sentence_number,source_form,target_form,context_snippet
noli,49,55,boong,buong,"Isang munting camalian, isang casalanang pinarusahan ng boong calupitan, ang paglaban sa mga pagpapacalabis ng mga may kapangyarihan, ang tacot na cakilakilabot sa mga pagpapahirap, ang lahat ng ito'y siyang sa kanila'y nagtatapon magpacailan man sa labas ng pamamayan at siyang sa kanila'y ninilit na pumatay o mamatay."
noli,49,58,pagcasiyahan,pagkasiyahan,"Pinakikinabangan ang paglaguim, pagka alipin ang bayan, pagka walang mga yungib ang bundoc, pagka macapaglalagay ang nacapangyayari ng isang bantay sa licuran ng bawa't kahoy, at pagka sa katawan ng alipin ay wala kung di sicmura at bituca; ngunit pagka nararamdaman ng wala ng pagcasiyahan sa sama ng loob na nakikihamoc upang siya'y mabuhay, na ang bisig niya'y malacas, na tumitiboc ang canyang puso at nag-aalab sa poot ang canyang cataohan, ¿mangyayari cayang mapugnaw ang sunog na canyang guinagatungan at ng lalong magningas?"
noli,49,69,pagcacatatag,pagkakatatag,"—Naniniwala ako; marahil doo'y magaling ang pagcacatatag, hirang ang mga taong gumaganap ng tungculing iyan; baka kaya naman talagang kinacailangan ng España ang Guardia Civil, datapwat hindi cailangan ng Filipinas."
noli,49,78,pagcalakilaking,pagkalakilaking,"Ang ganyang pagcalakilaking lacas sa kamay ng mga tao, at mga taong hangal, puspos ng mga hidwang hilig, na walang pinag-aralang cagalingan, ang katulad ay isang sandata sa mga kamay ng isang ulol, na na sa gitna ng caramihang taong walang ano mang pangsanggalang."
noli,49,92,boong,buong,"Huwag na nating bigyang cahulugan ang catungculang kusang iniatang sa sarili, at ang totoong caraniwan ng sabihing pagcacaawang-gawang atas sa mga cristiano; huwag na nating pansinin ang Historia (casaysayan ng mga nangyari), huwag na nating itanong kung ano ang ginawa ng España sa bayang judio na nagbigay sa boong Europa ng isang aclat, ng isang religion at ng isang Dios; kung ano ang ginawa sa bayang arabe na sa kanya'y nagbigay ng cagandahang asal, mapagpaumanhin tungkol sa canyang religion at siyang sa kanya'y pumucaw ng pag-ibig sa dangal ng canyang sariling nacion, pag-ibig na dating nagugulaylay at halos wasac na sa boong panahong siya'y nasacop ng kapangyarihan ng mga romano at ng mga godo."
noli,49,92,boong,buong,"Huwag na nating bigyang cahulugan ang catungculang kusang iniatang sa sarili, at ang totoong caraniwan ng sabihing pagcacaawang-gawang atas sa mga cristiano; huwag na nating pansinin ang Historia (casaysayan ng mga nangyari), huwag na nating itanong kung ano ang ginawa ng España sa bayang judio na nagbigay sa boong Europa ng isang aclat, ng isang religion at ng isang Dios; kung ano ang ginawa sa bayang arabe na sa kanya'y nagbigay ng cagandahang asal, mapagpaumanhin tungkol sa canyang religion at siyang sa kanya'y pumucaw ng pag-ibig sa dangal ng canyang sariling nacion, pag-ibig na dating nagugulaylay at halos wasac na sa boong panahong siya'y nasacop ng kapangyarihan ng mga romano at ng mga godo."
noli,49,92,pagcacaawang,pagkakaawang,"Huwag na nating bigyang cahulugan ang catungculang kusang iniatang sa sarili, at ang totoong caraniwan ng sabihing pagcacaawang-gawang atas sa mga cristiano; huwag na nating pansinin ang Historia (casaysayan ng mga nangyari), huwag na nating itanong kung ano ang ginawa ng España sa bayang judio na nagbigay sa buong Europa ng isang aclat, ng isang religion at ng isang Dios; kung ano ang ginawa sa bayang arabe na sa kanya'y nagbigay ng cagandahang asal, mapagpaumanhin tungkol sa canyang religion at siyang sa kanya'y pumucaw ng pag-ibig sa dangal ng canyang sariling nacion, pag-ibig na dating nagugulaylay at halos wasac na sa buong panahong siya'y nasacop ng kapangyarihan ng mga romano at ng mga godo."
noli,49,98,pagcacatangkilic,pagkakatangkilic,"Sacali't ang sasabihin ay ang kanilang pagcacatangkilic sa atin laban sa mga «encomendero», ang maisasagot ko sa inyo'y kaya tayo'y nahulog sa kamay ng mga encomendero'y dahil din sa kanila; datapwat hindi, aking kinikilalang isang tunay na pananampalataya at isang tunay na pagsinta sa Sangcataohan ang siyang pamatnugot sa mga unang misionerong naglacbay sa mga pasigang ito: kinikilala ko ang cautangang loob natin sa mga mahal na pusong iyon; aking nalalamang ng panahong iyo'y sagana sa España ng bayani sa lahat ng bagay, sa religion, sa politica, sa natutungcol sa pamamayan at gayon din sa militar."
noli,49,112,boong,buong,"—ang biglang naibigcas ni Elias, na biglang binitiwan ng boong panglulupaypay ang sagwan sa loob ng bangca;—hindi ko acalaing napacaimbi ang inyong pagpapalagay sa pamahalaan at sa bayan."
noli,49,120,pagcakitang,pagkakitang,"Bucod sa rito, sa aking pagcakitang kayo, na sumisinta sa lupang inyong tinubuan, kayo na may amang nagpapahingalay sa ilalim ng mga payapang daluyong na ito, kayo na talagang hinamit, linait at pinag-usig, gayon ma'y tinataglay ninyo ang ganyang mga caisipan, baga man sa lahat ng inyong dinanas at sa inyong dunong, nagpapasimula na ako ng pag-aalinlangan sa aking sariling mga paniniwala, at aking tinatanggap ang balac na mangyayaring nagcacamali ang bayan."
noli,49,125,boong,buong,"Hindi ako mag-aral sa casamahan ng mga anak ng bayan, kaya't marahil hindi ko talos ang kanilang mga cailangan; sa boong camusmusan ko'y doon ako natira sa colegio ng mga Jesuita lumaki ako sa Europa, ang mga aclat lamang ang siyang ininuman ng aking pag-iisip at ang aking nabasa lamang ay yaong nailathala ng mga tao: nananatili sa gitna ng mga dilim ang hindi sinasabi ng mga sumusulat ng mga aclat, ang mga iya'y hindi ko alam."
noli,49,126,pagcacautangan,pagkakautangan,"Gayon ma'y iniibig kong gaya rin naman ng inyong pag ibig ang ating bayang tinubuan hindi lamang sapagkat catungculan ng lahat na pacaibiguin ang lupaing canyang pinagcacautangan ng canyang catauhan at marahil pagcacautangan naman ng cahulihulihang pahingalayan; hindi lamang sa pagka't ganyan ang itinuro sa akin ng aking ama, kung di naman sa pagka't ang aking ina'y «india», at sapagkat diyan nabubuhay ang lalong matitimyas na aking linasap na sumasaalaala ko tuwing bucod sa rito'y siya'y aking sinisinta, sapagkat siya ang pinagcautangan at pagcacautangan ng aking ligaya!"
noli,49,126,pagcacautangan,pagkakautangan,"Gayon ma'y iniibig kong gaya rin naman ng inyong pag ibig ang ating bayang tinubuan hindi lamang sapagkat catungculan ng lahat na pacaibiguin ang lupaing canyang pinagcacautangan ng canyang catauhan at marahil pagcacautangan naman ng cahulihulihang pahingalayan; hindi lamang sa pagka't ganyan ang itinuro sa akin ng aking ama, kung di naman sa pagka't ang aking ina'y «india», at sapagkat diyan nabubuhay ang lalong matitimyas na aking linasap na sumasaalaala ko tuwing bucod sa rito'y siya'y aking sinisinta, sapagkat siya ang pinagcautangan at pagcacautangan ng aking ligaya!"
noli,50,3,boong,buong,"Isang gabi, hindi maalaman kung ano ang dahil, nagalab ang almacen, lumakit ang apoy sa boong bahay at sa ibang maraming mga calapit."
noli,50,9,mamanhic,mamanhik,"Sa isa riyan sa mga pinacahayop na calupitan, siya'y pinawalan; nawalang cabuluhang mamanhic sa bahay-bahay, bigyan ng gawain o ng limos ang asawa niyang ng panahong iyo'y buntis, at ng canyang maalagaan ang asawang may sakit at ang cahabaghabag na anak."
noli,50,13,pagcaupo,pagkaupo,Nagtindig si Ibarra sa pagcaupo.
noli,50,27,boong,buong,"Nang macaraan ang dalawang buwa'y guinanap ang parusang hatol ng boong catuwaan ng loob ng mga tao, na sa ganitong paraa'y inaacala nilang gumaganap ng kanilang catungculan."
noli,50,29,pagcacaroon,pagkakaroon,"Ang panganay sa dalawang magcapatid, na nacatatanda ng maligayang camusmusan niya, sa gitna ng gayong pagcalakilaking carukhaan, pagdaca'y nagtulisan, pagcacaroon ng lacas."
noli,50,29,pagcalakilaking,pagkalakilaking,"Ang panganay sa dalawang magcapatid, na nacatatanda ng maligayang camusmusan niya, sa gitna ng gayong pagcalakilaking carukhaan, pagdaca'y nagtulisan, pagkakaroon ng lacas."
noli,50,37,boong,buong,"—«Ganyan din marahil ang biglang sinabi ng aking ama,—ang ipinagpatuloy ni Elias ng boong calamigan ng loob."
noli,50,48,pagcatao,pagkatao,"Upang mailigtas ng lalaki ang capurihan ng babae, pinangahasan ang lahat, namanhic siya sa mga magulang upang sa kanya'y ipacasal ang canyang caisang dibdib, dahil dito'y hinanap ang mga casulatan ng canyang pagcatao, at ng magcagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hucom ang lalaki, na hindi nag-acala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan."
noli,50,48,namanhic,namanhik,"Upang mailigtas ng lalaki ang capurihan ng babae, pinangahasan ang lahat, namanhic siya sa mga magulang upang sa kanya'y ipacasal ang canyang caisang dibdib, dahil dito'y hinanap ang mga casulatan ng canyang pagkatao, at ng magcagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hucom ang lalaki, na hindi nag-acala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan."
noli,50,49,pagcamatay,pagkamatay,"Nanganac ang babae ng isang sanggol na lalaki at isang sanggol na babae, na capuwa inalagaan ng lihim, saka pinapaniwala ang mga batang itong namatay na ang kanilang ama, bagay na hindi mahirap gawin, sapagkat kanilang nakita ang pagcamatay ng kanilang ina, ng panahong sila'y musmos pa, bucod sa hindi nila naiisip ang pag-uusisa ng kanilang pinanggalingan."
noli,50,54,pagcacaalit,pagkakaalit,"Dahil sa pagcacaalit bagay sa salapi, at dahil naman sa ugali ko ng mga panahong iyong may pagcamapagmataas, kinasusuklaman ako ng isa kong camag-anak na malayo, isinurot sa aking isang araw ang totoong malabo kong pagsilang sa maliwanag, ang imbi kong pinanggalingang mga magulang."
noli,50,54,pagcamapagmataas,pagkamapagmataas,"Dahil sa pagkakaalit bagay sa salapi, at dahil naman sa ugali ko ng mga panahong iyong may pagcamapagmataas, kinasusuklaman ako ng isa kong camag-anak na malayo, isinurot sa aking isang araw ang totoong malabo kong pagsilang sa maliwanag, ang imbi kong pinanggalingang mga magulang."
noli,50,59,pagcaalam,pagkaalam,"Ang pagcaalam na siya'y nacatulong sa aming casaliwaang palad ang nacapagpaicli ng buhay ng matandang lalaki, na siyang sa aki'y nagpaunawa ng lahat ng casakitsakit na mga nangyari ng mga panahong nagdaan."
noli,50,91,pagcakilala,pagkakilala,"—Ngayo't kung walang calayaa'y walang liwanag,—ang muling itinutol ng piloto ng maalab na pananalita;—sinabi po ninyong hindi malaki ang pagcakilala ninyo sa inyong mga cababayan; naniniwala ako."
noli,50,97,pagcacatulog,pagkakatulog,"Tumagal ng ilang daang taon ang pagcacatulog, ngunit pumutoc ang lintic isang araw, at sa paninira ng lintic ay pumucaw ng buhay; buhat niyo'y ibang mga hilig ang pinagpapagalan ng mga isip, ang mga hilig na ito na ngayo'y nangagcacahiwalay, mangagcacalakiplakip isang araw na ang Dios ang siyang mamamatnugot."
noli,50,107,pagcasabi,pagkasabi,"At pagcasabi nito'y muling pinalacad ang bangca, at sinagwanang ang tungo'y sa isang gubat sa pasigan."
noli,50,112,boong,buong,"—Sabihin mong gaganap si Elias ng canyang pangaco, sacali't hindi mamatay muna,—ang isinagot ng boong calungcutan."
noli,51,7,mamanhic,mamanhik,"Mabigat ang bagay na iyon: kilala ni Linares ang ugali ni doña Victorina at nalalaman niya kung hanggang saan ang magagawa; kung pakiusapan siya ng nauucol sa catuwira'y tulad sa kung magsaysay ng nauucol sa calinisan ng puri't pakikipag capuwa-tao sa isang carabinero ng Hacienda, pagka talagang may pacay na macakita ng contrabando sa lugar na tunay na wala; ang mamanhic ay walang cabuluhan, magdaya'y lalo ng masama; wala na ngang sucat pagpapaliiran kung hindi maghamon ng away."
noli,51,33,pagcapalagay,pagkapalagay,"—Untiunting totoong kinalulugdan ko ang binatang iyan,—ang ipinagpatuloy ng cura; ng una'y masama ang aking pagcapalagay sa kanya ..."
noli,51,45,boong,buong,"Bumati ng boong guiliw kay kapitang Tiago, na hindi maalaman kung ngingiti o iiyac, bumati kay Linares ng isang malaking pagyucod ng ulo."
noli,51,46,boong,buong,"Nagtindig si fray Salvi at iniabot sa kanya ang kamay ng boong pagliyag, na ano pa't hindi napiguilan ni Ibarra ang isang tinging nagpapahalata ng malaking pagtataca."
noli,51,49,boong,buong,—¿Saan ka doroon sa boong maghapon?
noli,51,81,boong,buong,"—ang biglang sinabi ni Sinang ng malacas, na ang anyo'y ang sa narayaang magpapatubo; ang boong isip ko'y...."
noli,52,27,pagcagabi,pagkagabi,Tatanggapin ninyo bucas ang mga sandata at pagcagabi gagawin.
noli,52,43,boong,buong,—ang isinagot ng isa ng boong capanatagan.
noli,52,51,pagcaringig,pagkaringig,"May dala akong baraja; pagcaringig ko ng unang tugtog ay maglalagay ako sa kanila ng aldur; sa icalawang tugtog ay maglalagay naman ako ng gallo; ang mga barajang gumagalaw ay iyan ang mga baraja ng mga patay, na kinacailangang agawin sa pamamag-itan ng pananaga."
noli,52,82,pagcabuhay,pagkabuhay,"—Natalo kayo,—ang idinugtong;—ngayo'y pabayaan po ninyong ako'y mag-isang humanap ng pagcabuhay."
noli,52,84,boong,buong,"Nang macaraan ang ilang minuto'y tumugtog ang a las ocho sa relos ng simbahan, at ipinahayag ng campana ang oras ng mga kaluluwa; ngunit hindi inanyayahan ni Lucas makipagsugal sa kanya ang sino man, hindi tinawagan ang mga patay, na gaya ng iniaatas ng pamahiin; ang ginawa'y nagpugay at bumulong ng ilang panalangin, nagcruz ng boong cataimtimang tulad sa marahil ginagawa rin sa sandaling iyon ng puno ng Cofradia ng Santisimo Rosario."
noli,52,85,boong,buong,Nagpatuloy ang pag-ambon sa boong magdamag.
noli,52,90,pagcapatay,pagkapatay,Nangadala dahil sa pagcapatay doon sa isa; nacayayamot sa akin ito.
noli,52,103,pagcacamal,pagkakamal,"—Hindi ko siya pagcacamal-an sa iba, kahi't macatulad niya."
noli,52,105,boong,buong,Muling natatanawan na naman natin sa liwanag ng mga farol ang dalawang aninong nagcacasunod na lumalacad ng boong pag-iingat.
noli,53,17,boong,buong,"—Ayawan, sa katotohanan, kung marapat ko kayong handugan ng masayang bati dahil sa pagcatanggap sa inyo ng inyong pagbibitiw ng catungculan; ng una, ng hindi pakinggan ng boong cawalanghiyaan ang palagay ng marami sa mga nangagpupulong, sumasacatuwiran kayong hingin ninyo ang pahintulot na macapagbitiw kayo ng inyong catungculan; ngunit ngayong kayo'y nakikitalad sa guardia civil ay hindi magaling."
noli,53,17,pagcatanggap,pagkatanggap,"—Ayawan, sa katotohanan, kung marapat ko kayong handugan ng masayang bati dahil sa pagcatanggap sa inyo ng inyong pagbibitiw ng catungculan; ng una, ng hindi pakinggan ng buong cawalanghiyaan ang palagay ng marami sa mga nangagpupulong, sumasacatuwiran kayong hingin ninyo ang pahintulot na macapagbitiw kayo ng inyong catungculan; ngunit ngayong kayo'y nakikitalad sa guardia civil ay hindi magaling."
noli,53,35,pagcakita,pagkakita,"Sa puspos na casiglahan ng kanilang loob sa pagcakita sa lalong malayong tan-awin, sila'y nangag-aaral ng Historia, Matematicas, Geografia, Literatura, mga dunong sa Fisica, mga wica ng iba't ibang lahi, mga bagay na lahat na nang panahon nati'y ating diniringig ng malaking pangingilabot na parang mga heregia; ang lalong mahiliguin sa calayaan ng isip ng panahon ko'y pinapagtitibay na mababang-mababa ang mga dunong na iyan sa mga minana kay Aristoteles at sa mga patacaran ng «silogismo»."
noli,53,36,pagcapagal,pagkapagal,"Sa cawacasa'y napag-unawa ng taong siya'y tao; pinabayaan ang pagsisiyasat sa kalagayan ng canyang Dios, ang pakikialam sa hindi matangnan, sa hindi nakita, at ang paglalagda ng alituntunin sa mga panaguinip ng canyang panimdim; napagkilala ng taong ang canyang minana'y ang malawac na daigdig, na macacaya niyang pagharian; na sa canyang pagcapagal sa isang gawaing walang cabuluha't palalo, tumungo't pinagmasidmasid ang lahat nang sa kanya'y nacaliliguid."
noli,53,51,boong,buong,"Pagmasdan po ninyo ang mga pamahayagan man, kahi't ibiguing magpacatiratira sa cahulihulihan, gayon ma'y humahacbang ng isa sa pagsulong ng laban sa canyang calooban; hindi macatacas sa pagtupad sa ganitong atas ang mga dominico man, kaya't kanilang tinutularan ang mga jesuita, na kanilang mga kaaway na kailan ma'y hindi macacasundo: gumagawa sila ng mga casayahan sa kanilang mga claustro, nangagtatayo ng mga maliliit na mga teatro, nag-aanyo-anyo ng mga tula, sa pagka't palibhasa'y hindi sila culang sa catalinuhan, baga man ang boong isip nila'y nangabubuhay pa sila sa icalabinglimang siglo, napagkikilala nilang sumasacatuwiran ang mga jesuita, at sila'y makikialam pa sa daratning panahon ng mga batang bayang kanilang tinuruan."
noli,53,56,pagcahuli,pagkahuli,"Ngayon po'y tingnan ninyo, tayo rito sa Filipinas ay may mga tatlong siglo, ang cauntian, ang ating pagcahuli sa carro ng Pagsulong: bahagya pa lamang nagpapasimula tayo ng pag-alis sa «Edad Media» (476 hanggang 1453); kaya nga ang mga jesuita na nasa Europa'y larawan ng pag-urong, kung pagmasdan dito'y larawan ng Pagsulong; cautangan ng Filipinas sa kanila ang bagong umuusbong na pagdunong, ang mga dunong na catutubo ng daigdig (Ciencias Naturales), na siyang kaluluwa ng siglo XIX, na gaya namang cautangan sa mga dominico ang Escolasticismo (filosofia ng Edad Media), na namatay na kahi't anong pagpipilit na gawin ni Leon XIII: walang Papang macabuhay na mag-uli sa binitay na ng catutubong bait ..."
noli,53,62,pagcaguho,pagkaguho,¿Sinosino kaya ang mangatitimbuang at mababaon sa pagcaguho ng naguiguibang bahay?
noli,54,1,pagcaringig,pagkaringig,"Ipinagbibigay alam ng campana ang oras ng pagdarasal sa hapon; tumitiguil ang lahat pagcaringig ng taguinting ng pagtawag ng religion, iniiwan ang kanilang ginagawa't nangagpupugay: inihihinto ng magsasacang nanggagaling sa bukid ang canyang pag-awit, pinatitiguil ang mahinahong lacad ng calabaw na canyang sinasakyan, at nagdarasal; nagcucruz ang mga babae sa gitna ng daan at pinagagalaw na magaling ang kanilang mga labi't ng sino ma'y huwag mag-alinlangang sa kanilang sila'y mapamintakasi; inihihinto ng lalaki ang pag-amac sa canyang manoc at dinarasal ang Angelus upang sang-ayunan siya ng capalaran; nangagdarasal ng malacas sa mga bahay ... nalulugnaw, nawawala ang lahat ng ingay na hindi ang sa Aba Ginoong Maria."
