sentence_id,original_token,new_token,reason,context_snippet
57-68,canyang,kanyang,Safe List: canyang,"Hindi cumikilos, nacahibic ang mga labi, puno ang ..."
57-68,canyang,kanyang,Safe List: canyang,"Hindi cumikilos, nacahibic ang mga labi, puno ang ..."
57-68,canyang,kanyang,Safe List: canyang,"Hindi cumikilos, nacahibic ang mga labi, puno ang ..."
57-68,canyang,kanyang,Safe List: canyang,"Hindi cumikilos, nacahibic ang mga labi, puno ang ..."
57-71,canyang,kanyang,Safe List: canyang,"Nangagtago ang canyang mga kaibigan, pati si kapit..."
57-71,canyang,kanyang,Safe List: canyang,"Nangagtago ang canyang mga kaibigan, pati si kapit..."
57-72,canyang,kanyang,Safe List: canyang,Nakita ni Ibarra ang umaaso pang bahay niyang natu...
57-72,canyang,kanyang,Safe List: canyang,Nakita ni Ibarra ang umaaso pang bahay niyang natu...
57-72,canyang,kanyang,Safe List: canyang,Nakita ni Ibarra ang umaaso pang bahay niyang natu...
57-72,canyang,kanyang,Safe List: canyang,Nakita ni Ibarra ang umaaso pang bahay niyang natu...
57-72,canyang,kanyang,Safe List: canyang,Nakita ni Ibarra ang umaaso pang bahay niyang natu...
57-72,canyang,kanyang,Safe List: canyang,Nakita ni Ibarra ang umaaso pang bahay niyang natu...
57-72,canyang,kanyang,Safe List: canyang,Nakita ni Ibarra ang umaaso pang bahay niyang natu...
57-76,canyang,kanyang,Safe List: canyang,"Siya ang matandang filosofo Tasio, na nang mabalit..."
57-76,canyang,kanyang,Safe List: canyang,"Siya ang matandang filosofo Tasio, na nang mabalit..."
57-76,lacas,lakas,Safe List: lacas,"Siya ang matandang filosofo Tasio, na nang mabalit..."
57-77,canyang,kanyang,Safe List: canyang,Sinundan ng mata ng matanda ang carreton hanggang ...
57-78,canyang,kanyang,Safe List: canyang,"Nasumpungan siyang patay, kinabucasan, ng mga nag-..."
58-8,bulaclac,bulaklak,Safe List: bulaclac,Ang nangyaring iyo'y inilaladlad ni Capalaran sa g...
58-16,canyang,kanyang,Safe List: canyang,"—Dahil sa ganitong munting turo, marahil ay kinaca..."
58-59,canyang,kanyang,Safe List: canyang,Sa mayama't maluang na salon ng canyang bahay sa T...
58-59,canyang,kanyang,Safe List: canyang,Sa mayama't maluang na salon ng canyang bahay sa T...
58-59,canyang,kanyang,Safe List: canyang,Sa mayama't maluang na salon ng canyang bahay sa T...
58-67,canyang,kanyang,Safe List: canyang,—ang sa kanya'y sinabi ng bunso sa canyang mga ana...
58-94,capitan,kapitan,Capitan Policy,Walang maalamang itutol si capitan Tinong....
58-95,canyang,kanyang,Safe List: canyang,Hindi pa nasiyahan si capitana Tinchang sa canyang...
58-100,canyang,kanyang,Safe List: canyang,"At ng makita niyang tumutungo ang canyang asawa, m..."
58-108,Capitan,Kapitan,Capitan Policy,"¡ngayon di'y haharap ako sa Capitan General, upang..."
58-111,lacas,lakas,Safe List: lacas,"«Nasugpo ng buong higpit, lacas at catigasan ang c..."
58-117,canyang,kanyang,Safe List: canyang,Datapwat hindi natapos ang salita; tinacbo siya ng...
58-122,capitan,kapitan,Capitan Policy,Kahi't ibiguin man ni capitan Tinong sundin ang ut...
58-122,canyang,kanyang,Safe List: canyang,Kahi't ibiguin man ni capitan Tinong sundin ang ut...
58-122,canyang,kanyang,Safe List: canyang,Kahi't ibiguin man ni capitan Tinong sundin ang ut...
58-122,canyang,kanyang,Safe List: canyang,Kahi't ibiguin man ni capitan Tinong sundin ang ut...
58-122,canyang,kanyang,Safe List: canyang,Kahi't ibiguin man ni capitan Tinong sundin ang ut...
58-134,canyang,kanyang,Safe List: canyang,Anaki mandin ang mga sinabing wikang latin ay may ...
58-144,canyang,kanyang,Safe List: canyang,¡Wiwicain nilang si don Crisostomo'y canyang kaibi...
58-149,canyang,kanyang,Safe List: canyang,Namutla ng catacottacot si kapitang Tinong ng cany...
58-150,canyang,kanyang,Safe List: canyang,Pinapagdaop ng canyang asawa ang dalawang kamay sa...
58-181,canyang,kanyang,Safe List: canyang,Ilipat natin siya sa canyang hihigan; ¡hala!...
58-184,capitan,kapitan,Capitan Policy,"Magpatawag kayo ng isang doctor;—at ngayon din, pi..."
58-195,capitan,kapitan,Capitan Policy,"—Pumaroon ka na sa capitan general, pinsan,—ani Pr..."
58-202,canyang,kanyang,Safe List: canyang,At ipinatuloy ang canyang pagsunog....
58-218,canyang,kanyang,Safe List: canyang,"Capanayam ng mga lalaki, na cawangis din naman ng ..."
58-218,canyang,kanyang,Safe List: canyang,"Capanayam ng mga lalaki, na cawangis din naman ng ..."
58-226,capitan,kapitan,Capitan Policy,Kung ako ang capitan general.......
58-227,capitan,kapitan,Capitan Policy,"—Mga ginoong babae,—anang pingcaw;—nalalaman ng ca..."
58-227,canyang,kanyang,Safe List: canyang,"—Mga ginoong babae,—anang pingcaw;—nalalaman ng ca..."
58-227,canyang,kanyang,Safe List: canyang,"—Mga ginoong babae,—anang pingcaw;—nalalaman ng ca..."
58-245,capitan,kapitan,Capitan Policy,"Kung ako ang capitan general, nakita sana nila ......"
58-264,capitan,kapitan,Capitan Policy,"—¡Aba, ang babaeng iyo'y bagong cahahandog ngayong..."
58-281,canyang,kanyang,Safe List: canyang,"—At ako,—ang sinabi naman ng isang babae, na umaga..."
58-287,capitan,kapitan,Capitan Policy,sinabi sa aking pinsang babae ng nangingibig sa ka...
58-295,lacas,lakas,Safe List: lacas,Hindi mapabayaan ng Punong may capangyarihang ang ...
59-1,capitan,kapitan,Capitan Policy,Natutuwa ng mainam si capitan Tiago....
59-3,canyang,kanyang,Safe List: canyang,"Ang canyang mga kaibigan, sa macatuwid baga'y ang ..."
59-3,canyang,kanyang,Safe List: canyang,"Ang canyang mga kaibigan, sa macatuwid baga'y ang ..."
59-3,canyang,kanyang,Safe List: canyang,"Ang canyang mga kaibigan, sa macatuwid baga'y ang ..."
59-4,capitan,kapitan,Capitan Policy,Ang capitan general din ang siyang sa kanila'y nag...
59-4,canyang,kanyang,Safe List: canyang,Ang capitan general din ang siyang sa kanila'y nag...
59-5,canyang,kanyang,Safe List: canyang,Umuwi sa canyang bahay si kapitang Tinong na may s...
59-5,canyang,kanyang,Safe List: canyang,Umuwi sa canyang bahay si kapitang Tinong na may s...
59-6,canyang,kanyang,Safe List: canyang,Hindi na umaalis sa canyang bahay ang cahabaghabag...
59-8,buhoc,buhok,Safe List: buhoc,"—Crede, prime,—ang sabi sa kanya;—pinisil sana nil..."
59-10,capitan,kapitan,Capitan Policy,Hindi caila kay capitan Tiago ang mga nangyaring k...
59-10,capitan,kapitan,Capitan Policy,Hindi caila kay capitan Tiago ang mga nangyaring k...
59-12,canyang,kanyang,Safe List: canyang,Ipinalalagay ni tia Isabel na ang bagay na iyo'y h...
59-13,capitan,kapitan,Capitan Policy,Hindi itinatanggui ni capitan Tiago ang cababalagh...
59-14,canyang,kanyang,Safe List: canyang,"—Pinaniniwalaan ko, Isabel, datapwat marahil ay hi..."
59-15,canyang,kanyang,Safe List: canyang,At hindi mapiguil ng mabait na tao ang isang ngiti...
59-15,canyang,kanyang,Safe List: canyang,At hindi mapiguil ng mabait na tao ang isang ngiti...
59-19,canyang,kanyang,Safe List: canyang,Kung paano ang pagkakaiba ng mga balac ni kapitang...
59-20,capitan,kapitan,Capitan Policy,Nagcacabahabahagui naman ang mga nagpapalagay na y...
59-24,canyang,kanyang,Safe List: canyang,Minsa'y sa pagtingin sa palad ng kamay ng canyang ...
59-27,capitan,kapitan,Capitan Policy,"Si capitan Tiago'y maingat at matatacutin, kaya't ..."
59-29,canyang,kanyang,Safe List: canyang,»—ang sabi niya sa canyang sarili;—«¡baka pa ipaha...
59-32,canyang,kanyang,Safe List: canyang,Nagsalita si doña Victorina sa ngalan ng tatlong l...
59-32,capitan,kapitan,Capitan Policy,Nagsalita si doña Victorina sa ngalan ng tatlong l...
59-37,canyang,kanyang,Safe List: canyang,May tatlong araw ng guinagagad ni doña Victorina a...
59-37,canyang,kanyang,Safe List: canyang,May tatlong araw ng guinagagad ni doña Victorina a...
59-37,canyang,kanyang,Safe List: canyang,May tatlong araw ng guinagagad ni doña Victorina a...
59-37,buhoc,buhok,Safe List: buhoc,May tatlong araw ng guinagagad ni doña Victorina a...
59-52,buhoc,buhok,Safe List: buhoc,Napupuluputan ang mahabang buhoc ng sutlang cintas...
59-56,canyang,kanyang,Safe List: canyang,na canyang tinitingnan ng macabulugan si Linares....
59-61,capitan,kapitan,Capitan Policy,Si capitan Tiago na hanggang sa sandaling yao'y hi...
59-66,capitan,kapitan,Capitan Policy,Sucat ng sabihing ng sila'y magpaalaman ay pawang ...
59-72,capitan,kapitan,Capitan Policy,At sa gayon nga'y kinabucasan ng gabi'y muli na na...
59-72,canyang,kanyang,Safe List: canyang,At sa gayon nga'y kinabucasan ng gabi'y muli na na...
59-73,canyang,kanyang,Safe List: canyang,Naririyan ang pinacamarami sa ating mga cakilala; ...
59-73,canyang,kanyang,Safe List: canyang,Naririyan ang pinacamarami sa ating mga cakilala; ...
59-73,canyang,kanyang,Safe List: canyang,Naririyan ang pinacamarami sa ating mga cakilala; ...
59-75,canyang,kanyang,Safe List: canyang,Si Maria Clara ang siyang tinutudla ng mga upasala...
59-79,canyang,kanyang,Safe List: canyang,"—Ang salapi, kaibigan; ipinagbibili ng makisig na ..."
59-84,bulaclac,bulaklak,Safe List: bulaclac,Nariringig marahil ang gayong mga salitaan ng dala...
59-84,canyang,kanyang,Safe List: canyang,Nariringig marahil ang gayong mga salitaan ng dala...
59-88,canyang,kanyang,Safe List: canyang,"—ang tanong ng bagong teniente, na dahil sa canyan..."
59-104,canyang,kanyang,Safe List: canyang,"—Kung ang binatang iyan,—ang patuloy na sinabi ng ..."
59-105,canyang,kanyang,Safe List: canyang,Ang pagpapatibay na ito ng matandang teniente at a...
59-107,bulaclac,bulaklak,Safe List: bulaclac,Nalaglag sa mga kamay ni Maria Clara ang mga bulac...
59-110,canyang,kanyang,Safe List: canyang,—Sinasabi ko ang sinalita sa akin ng defensor (tag...
59-111,canyang,kanyang,Safe List: canyang,Liban na lamang sa ilang mga talatang may culabong...
59-113,canyang,kanyang,Safe List: canyang,"—Nasunduan ng defensor na mawal-ang halaga, sa pag..."
59-116,canyang,kanyang,Safe List: canyang,"—Ang sabi po ninyo,—ang tanong ng isang franciscan..."
59-117,canyang,kanyang,Safe List: canyang,Hindi sumagot ang teniente; tinitigang sandali si ...
59-120,canyang,kanyang,Safe List: canyang,"—Ipinasunog ang canyang bahay, sa acala niyang sa ..."
59-120,canyang,kanyang,Safe List: canyang,"—Ipinasunog ang canyang bahay, sa acala niyang sa ..."
59-120,canyang,kanyang,Safe List: canyang,"—Ipinasunog ang canyang bahay, sa acala niyang sa ..."
59-123,canyang,kanyang,Safe List: canyang,"Samantala'y huminto ang matandang militar, sa isa ..."
59-123,canyang,kanyang,Safe List: canyang,"Samantala'y huminto ang matandang militar, sa isa ..."
59-123,bulaclac,bulaklak,Safe List: bulaclac,"Samantala'y huminto ang matandang militar, sa isa ..."
59-127,lacas,lakas,Safe List: lacas,Nagcaroon si Maria Clara ng casucatang lacas upang...
59-131,canyang,kanyang,Safe List: canyang,"—ang itinanong ni tia Isabel, na gulat, ng canyang..."
59-141,canyang,kanyang,Safe List: canyang,"Umiling si Maria Clara, sinarhan ng susi ang pinto..."
59-141,lacas,lakas,Safe List: lacas,"Umiling si Maria Clara, sinarhan ng susi ang pinto..."
59-146,canyang,kanyang,Safe List: canyang,Nagpapatuloy ang musica ng pagtugtog ng masasayang...
59-146,canyang,kanyang,Safe List: canyang,Nagpapatuloy ang musica ng pagtugtog ng masasayang...
59-146,canyang,kanyang,Safe List: canyang,Nagpapatuloy ang musica ng pagtugtog ng masasayang...
59-151,canyang,kanyang,Safe List: canyang,Nang lubha ng tahimic ang lahat; nagtindig si Mari...
59-156,canyang,kanyang,Safe List: canyang,Tumingala ang dalaga sa langit na ang calinisa'y w...
59-158,canyang,kanyang,Safe List: canyang,Isa sa dalawang lalaking nacasacay sa bangcang iyo...
59-195,canyang,kanyang,Safe List: canyang,"—Oo,—ang ipinagpatuloy ni Maria Clara; sinabi sa a..."
59-195,canyang,kanyang,Safe List: canyang,"—Oo,—ang ipinagpatuloy ni Maria Clara; sinabi sa a..."
59-203,canyang,kanyang,Safe List: canyang,Dinucot ng dalaga sa canyang dibdib ang dalawang p...
59-204,canyang,kanyang,Safe List: canyang,"—Narito ang dalawang sulat nang aking ina, dalawan..."
59-205,canyang,kanyang,Safe List: canyang,"Tanggapin mo't iyong basahin, at iyong makikita ku..."
59-207,canyang,kanyang,Safe List: canyang,"Nalimutan ang mga sulat na ito nang aking ama, sa ..."
59-217,canyang,kanyang,Safe List: canyang,"¿masasabi ko ba sa aking ama na ikaw ay patawarin,..."
59-217,canyang,kanyang,Safe List: canyang,"¿masasabi ko ba sa aking ama na ikaw ay patawarin,..."
59-223,canyang,kanyang,Safe List: canyang,"—Oo,—at humagulhol ang dalaga;—hinihingi sa akin n..."
59-227,canyang,kanyang,Safe List: canyang,"—ang idinugtong ni Ibarra, at pinagsisicapang basa..."
59-227,canyang,kanyang,Safe List: canyang,"—ang idinugtong ni Ibarra, at pinagsisicapang basa..."
60-18,canyang,kanyang,Safe List: canyang,—Sa pagka't sa ibang panig ay mangyayaring kayo'y ...
60-20,canyang,kanyang,Safe List: canyang,—ang biglang sinabi ni Ibarra sa masaclap na tutol...
60-33,canyang,kanyang,Safe List: canyang,Ngayo'y inaclas ng capahamacan ang aking piring; t...
60-35,canyang,kanyang,Safe List: canyang,"At yamang kanilang inibig, magpifilibuster ako, ng..."
60-35,canyang,kanyang,Safe List: canyang,"At yamang kanilang inibig, magpifilibuster ako, ng..."
60-38,lacas,lakas,Safe List: lacas,"¡Walang Dios, walang pag-asa, walang habag sa capu..."
60-39,canyang,kanyang,Safe List: canyang,Nagngangalit si Ibarra; nangangatal ang canyang bu...
60-45,canyang,kanyang,Safe List: canyang,"—Nagdala po ako ng damo sa Maynila, sa mga oidor a..."
60-53,canyang,kanyang,Safe List: canyang,Lumingon si Elias at canyang nakita ang anyo ng ba...
60-57,canyang,kanyang,Safe List: canyang,Nagtindig si Crisostomo't upang canyang takhan ang...
60-58,canyang,kanyang,Safe List: canyang,Makipot ang ilog at ang canyang mga pampangi'y cap...
60-59,canyang,kanyang,Safe List: canyang,"Itinapon sa pampang ni Elias ang canyang dala, tin..."
60-68,canyang,kanyang,Safe List: canyang,"Nagdaralita nga ang bayan, tunay nga, datapwat uma..."
60-80,lacas,lakas,Safe List: lacas,"¡Tatawaguin ko ang bayang mangmang na iyan, ipakik..."
60-80,canyang,kanyang,Safe List: canyang,"¡Tatawaguin ko ang bayang mangmang na iyan, ipakik..."
60-94,canyang,kanyang,Safe List: canyang,Nakikita ko ng mga panahong iyon ang aking kapatid...
60-106,canyang,kanyang,Safe List: canyang,"At untiunting binago ang tungo ng canyang bangca, ..."
60-110,canyang,kanyang,Safe List: canyang,Inacalang magbalic sa Pasig; lalong matulin ang ca...
60-114,canyang,kanyang,Safe List: canyang,"Pinagmasdan niya ang canyang malalaking bisig, gui..."
60-114,lacas,lakas,Safe List: lacas,"Pinagmasdan niya ang canyang malalaking bisig, gui..."
60-131,canyang,kanyang,Safe List: canyang,Naghubad si Elias; pinunit ng isang bala ang canya...
60-136,canyang,kanyang,Safe List: canyang,Hinabol siya ng falua at ng bangca; isang bahagyan...
60-143,canyang,kanyang,Safe List: canyang,"Nang macaraan ang calahating oras, sinasapantaha n..."
60-143,canyang,kanyang,Safe List: canyang,"Nang macaraan ang calahating oras, sinasapantaha n..."
61-3,canyang,kanyang,Safe List: canyang,Caguinsagunsa'y naramdaman niyang dumarapo sa ibab...
61-6,canyang,kanyang,Safe List: canyang,Lumucso si Maria Clara sa canyang upuan at pinagma...
61-11,canyang,kanyang,Safe List: canyang,Lumapit si Maria Clarang nangangatal at ilinapit n...
61-15,canyang,kanyang,Safe List: canyang,At hinila ni pari Damaso si Maria Clara sa canyang...
61-15,canyang,kanyang,Safe List: canyang,At hinila ni pari Damaso si Maria Clara sa canyang...
61-33,canyang,kanyang,Safe List: canyang,"Marahang lumapit sa kanya si Maria Clara, lumuhod ..."
61-37,canyang,kanyang,Safe List: canyang,At saka sinabi ng dalaga ang huling pagkikita nila...
61-38,canyang,kanyang,Safe List: canyang,Bahagya nang macapaniwala si pari Damaso sa canyan...
61-51,canyang,kanyang,Safe List: canyang,Inilungayngay ni pari Damaso sa canyang dibdib ang...
61-51,canyang,kanyang,Safe List: canyang,Inilungayngay ni pari Damaso sa canyang dibdib ang...
61-56,lacas,lakas,Safe List: lacas,"Hindi ko maialis sa iyong ulo ang iyong pagsinta, ..."
61-60,canyang,kanyang,Safe List: canyang,Nalalaman kong mabait nga ang yong catoto buhat sa...
61-63,canyang,kanyang,Safe List: canyang,Itinuon ng matanda ang noo sa canyang kamay....
61-84,canyang,kanyang,Safe List: canyang,Hinawacan ni Maria Clara ang canyang dalawang kama...
62-2,canyang,kanyang,Safe List: canyang,Sa ibabaw ng canyang bubong na cugon ay gumagapang...
62-2,bulaclac,bulaklak,Safe List: bulaclac,Sa ibabaw ng canyang bubong na cugon ay gumagapang...
62-7,canyang,kanyang,Safe List: canyang,Mapagkikilala natin sa canyang namamayat na mukha ...
62-10,canyang,kanyang,Safe List: canyang,"Ngumingiti ng mapanglaw si Basilio, tinitingnan an..."
62-15,canyang,kanyang,Safe List: canyang,"—ang sigaw naman ng batang babae, at tinangnan sa ..."
62-32,canyang,kanyang,Safe List: canyang,Naramdaman ng matandang lalaking nangguiguilid ang...
62-32,canyang,kanyang,Safe List: canyang,Naramdaman ng matandang lalaking nangguiguilid ang...
62-32,canyang,kanyang,Safe List: canyang,Naramdaman ng matandang lalaking nangguiguilid ang...
62-46,canyang,kanyang,Safe List: canyang,Ngumiti si Basilio; dinampot ang canyang tungcod a...
62-52,canyang,kanyang,Safe List: canyang,Pinacapit siya ni Lucia sa canyang mga bisig at na...
62-53,canyang,kanyang,Safe List: canyang,"Malicsing lumacad si Basilio, baga man may tali an..."
62-58,canyang,kanyang,Safe List: canyang,Sa «entresuelo» ng bahay ni kapitang Basilio'y nag...
62-63,canyang,kanyang,Safe List: canyang,"Nagniningning ang canyang mga mata, namamayat ang ..."
62-63,canyang,kanyang,Safe List: canyang,"Nagniningning ang canyang mga mata, namamayat ang ..."
62-63,canyang,kanyang,Safe List: canyang,"Nagniningning ang canyang mga mata, namamayat ang ..."
62-63,buhoc,buhok,Safe List: buhoc,"Nagniningning ang canyang mga mata, namamayat ang ..."
62-69,canyang,kanyang,Safe List: canyang,Natacot ang medicong siya'y isumbong na kaibigan n...
62-75,canyang,kanyang,Safe List: canyang,"—Tingnan po ninyo, kinabucasan ng inyong pag-alis ..."
62-76,canyang,kanyang,Safe List: canyang,Dinamdam na totoo ni pari Salvi ang canyang pagkam...
62-76,canyang,kanyang,Safe List: canyang,Dinamdam na totoo ni pari Salvi ang canyang pagkam...
62-79,canyang,kanyang,Safe List: canyang,"—ang ibinuntong hininga ni don Filipo,—¿at ang can..."
62-91,canyang,kanyang,Safe List: canyang,"Nasumpungan ng bata ang canyang bahay, na walang t..."
