old_token,new_token,frequency,confidence,reason,reviewer_decision,decision_note
cahab-an,kahab-an,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
dumuducal,dumudukal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabrestante,kabrestante,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacatungcod,pinakatungkod,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
carpintero,karpintero,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
comba,komba,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
blanqueador,blankeador,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
escultor,eskultor,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagtatrabajo,makapagtatrabajo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
parisucat,parisukat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacapacpac,pinakapacpac,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
columpio,kolumpio,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macarapaglaro,makarapaglaro,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calusugan,kalusugan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
icalalago,ikalalago,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nalucot,nalukot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacamainam,pinakamainam,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
condenadang,kondenadang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capatir,kapatir,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipinagcasala,ipinagkasala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cariinan,kariinan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
castorillo,kastorillo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacakilin,nakakilin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
poco,poko,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
makicamay,makikamay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casusutan,kasusutan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
canyan,kanyan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nadlalacat,nadlalakat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
sasacay,sasakay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagpapatuloy,makapagpapatuloy,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumikiyang,kumikiyang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacacatalos,nakakatalos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casipaga'y,kasipaga'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nag-caligaw-ligaw,nag-kaligaw-ligaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagsisisi,makapagsisisi,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
humihicayat,humihikayat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capelo,kapelo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cardenal,kardenal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
toca,toka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagsisicapit,nangagsisikapit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacabig-at,napakabig-at,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagkakacawang,pagkakakawang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpapacatino,nagpapakatino,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahulililip,kahulililip,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cagalinggalingang,kagalinggalingang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapaglalatin,makapaglalatin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagwicang,makapagwikang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caaliwang,kaaliwang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calupaang,kalupaang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
condenado,kondenado,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cosa,kosa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macasandaang,makasandaang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcaca-cama-camang,nagkaka-kama-kamang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabawasan,kabawasan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caal-wanan,kaal-wanan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
maquinaria,makinaria,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
pinacalibingang,pinakalibingang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacadingding,pinakadingding,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacabangcay,pinakabangkay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caliligpitan,kaliligpitan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
naglalacadlacad,naglalakadlakad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacabalat,pinakabalat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pico,piko,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
manghuhucay,manghuhukay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mangagsisicap,mangagsisikap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagsisicap,pagsisikap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahunghangan,kahunghangan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapagcurocuro,mapagkurokuro,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capapatungang,kapapatungang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacasulot,nakasulot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabooang,kabooang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinacacabitan,kinakakabitan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagcruz,makapagcruz,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calupaan,kalupaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagtutuca,pagtutuka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacalingit,nakalingit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capataga'y,kapataga'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
campanilla,kampanilla,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
roca,roka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
naghicab,naghikab,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapagcalas-kalas,mapagkalas-kalas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
tungcong,tungkong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
maquina'y,makina'y,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
nacahahangang,nakahahangang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacacabitcabit,nagkakakabitkabit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahab,kahab,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabit,kabit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
licaw-licaw,likaw-likaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mangagpapacasama,mangagpapakasama,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cainsican,kainsikan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macaririnig,makaririnig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
colgadura,kolgadura,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
sumabalicat,sumabalikat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caayusan,kaayusan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caitiman,kaitiman,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpapatawa,nakapagpapatawa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacamasid,nakamasid,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagsisicsican,nagsisicsikan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nayapacan,nayapakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casicpan,kasicpan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcacasakit,magkakasakit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caduloduluhan,kaduloduluhan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macahinga,makahinga,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacahuhulog,nakahuhulog,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapapasalangit,nakapapasalangit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinauuculan,kinauukulan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangag-iiyacan,nangag-iiyakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacasobrepelliz,nakasobrepelliz,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
panunungcol,panunungkol,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacadoop,nakadoop,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagpaubo,makapagpaubo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapagcatiwalang,mapagkatiwalang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calahatlahatan,kalahatlahatan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagcanta,makapagkanta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinacanta,kinakanta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabayanihang,kabayanihang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
quesong,kesong,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
catiwalang,katiwalang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
queso,keso,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
nacacaaalang-alang,nakakaaalang-alang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinucunan,kinukunan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
linangcap,linangkap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cargamento,kargamento,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
yacos,yakos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacahalaga,nagkakahalaga,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capayatan,kapayatan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacacurotcurot,pinakakurotkurot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapaningkayad,nakapaningkayad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
qui,ki,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
corum,korum,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
icadalawampong,ikadalawampong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capipinta,kapipinta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabanalbanalang,kabanalbanalang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
inilacad,inilakad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacagalac,nakagalac,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
loquebantur,lokebantur,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
cagalawan,kagalawan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcandadala,magkandadala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cacristianohan,kacristianohan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
tagapagpacain,tagapagpakain,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacamaling,nagkakamaling,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagningning,makapagningning,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacahayag,nakahayag,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caribinero,karibinero,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
taquigrafia,takigrafia,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
palicawlicaw,palikawlikaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcanta,nagkanta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacakikilala'y,nakakikilala'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
encantadong,enkantadong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapanalo,nakapanalo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cacacampanilla,kakakampanilla,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cantor,kantor,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
diacono,diakono,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
subdiacono,subdiakono,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipinagtataca,ipinagtataka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
naningcayad,naningkayad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ikinacanta,ikinakanta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caguilasan,kaguilasan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
comedianteng,komedianteng,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacananasang,pinakananasang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
tuctucan,tuctukan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
maipacaguinhawa,maipakaguinhawa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magpacunwari,magpakunwari,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capangahasang,kapangahasang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacasaclap,napakasaclap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
curipot,kuripot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macatatacbo,makatatacbo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagpapauna,makapagpapauna,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacasacay,nangakasakay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacabitin,nangakabitin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caunatan,kaunatan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cawayanang,kawayanang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagrepique,pagrepike,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
campana't,kampana't,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatingin,nakatingin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahihiyang,kahihiyang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nasalicuran,nasalikuran,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpapagalaw,nakapagpapagalaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpapacatal,nagpapakatal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caagulong,kaagulong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatacas,nakatakas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capaitpaitan,kapaitpaitan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagsisicapan,pagsisikapan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
canpangahasan,kanpangahasan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capanglaw-panglaw,kapanglaw-panglaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapacali,mapakali,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinuscos,kinuskos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcapanahon,nagkapanahon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nanucol,nanukol,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
bacuran,bakuran,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nanganacaw,nanganakaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
sisicapat,sisikapat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pacapupuspusin,pakapupuspusin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcoconowang,nagkokonowang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacacaraan,nangakakaraan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacalalayo,nakalalayo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacamatanda'y,pinakamatanda'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatanan,nakatanan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacauncot,nakaunkot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacacucubli,nakakukubli,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagkakapacain,pagkakapakain,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacasusunog,nakasusunog,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macatiguil,makatiguil,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacagagalac,nakagagalac,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacacapitcapit,nagkakakapitkapit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcucurutan,nangagkukurutan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
naghahalakhacan,naghahalakhakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipinagwiwica,ipinagwiwika,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacaingay,nagkakaingay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacamatuluguin,napakamatuluguin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacalilimot,nangakalilimot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pacahigpit,pakahigpit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacacapag-aral,nakakapag-aral,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macaanim,makaanim,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagmimisa,makapagmimisa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casal-it,kasal-it,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagkakalangcap,pagkakalangkap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacacahaguip,nakakahaguip,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macasasama,makasasama,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpapaalab,nakapagpapaalab,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagpapalacadlacad,pagpapalakadlakad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catatacutan,katatakutan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macatcat,makatkat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casiyang,kasiyang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macaya,makaya,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cocinerong,kocinerong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacacagunita,nakakagunita,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pihicang,pihikang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagbalican,pagbalikan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magbucang,magbukang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macasunod,makasunod,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagkaculang-kulang,pagkakulang-kulang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macabihira,makabihira,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinagcaugalian,pinagkaugalian,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cogin,kogin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pacalalabisin,pakalalabisin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catawa-tawa,katawa-tawa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macalimang,makalimang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cawacasang,kawakasang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pintacasing,pintakasing,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caumpoc,kaumpoc,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabuntutan,kabuntutan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacamahalaga,napakamahalaga,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
camusmusang,kamusmusang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capulungan,kapulungan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capamanhican,kapamanhikan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagpahid,makapagpahid,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacaganda,napakaganda,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagsalitang,makapagsalitang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
populusque,populuske,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
cababababaan,kababababaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
humicayat,humikayat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacamahiliguin,napakamahiliguin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catecismong,katecismong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catecismo,katecismo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacucuba,nakukuba,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcagulo,nangagkagulo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinag-wicaan,pinag-wikaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacasasaulo,nakasasaulo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casalaulaan,kasalaulaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calawangin,kalawangin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacabuca,nakabuka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
bancco,bancko,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacahuhusto,nakahuhusto,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcacasundo,nangagkakasundo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catangia'y,katangia'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catayuan,katayuan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capos,kapos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
comedia'y,komedia'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagpupuyat,makapagpupuyat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapakikinig,makapakikinig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinagcaisahang,pinagkaisahang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacacalasag,pinakakalasag,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumiyang,kumiyang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinauunlacang,pinauunlakang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagsicapang,pagsikapang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nalicom,nalikom,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ikinacarga,ikinakarga,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catowatowa,katowatowa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
culangin,kulangin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macaganap,makaganap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcatuto,magkatuto,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nalilicom,nalilikom,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapacaraming,mapakaraming,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macasang-ayon,makasang-ayon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacamalamig,pinakamalamig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cohaton,kohaton,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
conscripti,konscripti,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapapanucala,mapapanukala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapuspos,nakapuspos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macahihiguit,makahihiguit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahambugan,kahambugan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
makipagcayari,makipagkayari,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabooa'y,kabooa'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
